time,open,high,low,close,volume
2026-04-27T08:15:00Z,105.30000000000001,106.10000000000001,103.7,104.9,1
2026-04-27T12:15:00Z,104.60000000000001,105.4,103.0,104.2,1
2026-04-27T16:15:00Z,103.9,104.7,102.3,103.5,1
2026-04-27T20:15:00Z,88.4,89.2,86.8,88.0,1
2026-04-28T00:15:00Z,102.5,103.3,100.89999999999999,102.1,1
2026-04-28T04:15:00Z,101.80000000000001,102.60000000000001,100.2,101.4,1
2026-04-28T08:15:00Z,101.10000000000001,101.9,99.5,100.7,1
2026-04-28T12:15:00Z,100.4,101.2,98.8,100.0,1
2026-04-28T16:15:00Z,99.7,100.5,98.1,99.3,1
2026-04-28T20:15:00Z,99.0,99.8,97.39999999999999,98.6,1
2026-04-29T00:15:00Z,98.30000000000001,99.10000000000001,96.7,97.9,1
2026-04-29T04:15:00Z,132.4,133.2,130.8,132.0,1
2026-04-29T08:15:00Z,96.9,97.7,95.3,96.5,1
2026-04-29T12:15:00Z,96.2,97.0,94.6,95.8,1
2026-04-29T16:15:00Z,95.5,96.3,93.89999999999999,95.1,1
2026-04-29T20:15:00Z,106.0,106.8,104.39999999999999,105.6,1
2026-04-30T00:15:00Z,105.30000000000001,106.10000000000001,103.7,104.9,1
2026-04-30T04:15:00Z,104.60000000000001,105.4,103.0,104.2,1
2026-04-30T08:15:00Z,103.9,104.7,102.3,103.5,1
2026-04-30T12:15:00Z,88.4,89.2,86.8,88.0,1
2026-04-30T16:15:00Z,102.5,103.3,100.89999999999999,102.1,1
2026-04-30T20:15:00Z,101.80000000000001,102.60000000000001,100.2,101.4,1
2026-05-01T00:15:00Z,101.10000000000001,101.9,99.5,100.7,1
2026-05-01T04:15:00Z,100.4,101.2,98.8,100.0,1
2026-05-01T08:15:00Z,94.4,95.2,92.8,94.0,1
