time,open,high,low,close,volume
2026-05-02T14:00:00Z,99.3,99.5,98.7,99.2,1
2026-05-02T14:15:00Z,101.1,101.3,100.5,101.0,1
2026-05-02T14:30:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-02T14:45:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-02T15:00:00Z,100.5,100.7,99.9,100.4,1
2026-05-02T15:15:00Z,100.3,100.5,99.7,100.2,1
2026-05-02T15:30:00Z,100.1,100.3,99.5,100.0,1
2026-05-02T15:45:00Z,99.89999999999999,100.1,99.3,99.8,1
2026-05-02T16:00:00Z,99.69999999999999,99.89999999999999,99.1,99.6,1
2026-05-02T16:15:00Z,99.5,99.7,98.9,99.4,1
2026-05-02T16:30:00Z,99.3,99.5,98.7,99.2,1
2026-05-02T16:45:00Z,101.1,101.3,100.5,101.0,1
2026-05-02T17:00:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-02T17:15:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-02T17:30:00Z,100.5,100.7,99.9,100.4,1
2026-05-02T17:45:00Z,100.3,100.5,99.7,100.2,1
2026-05-02T18:00:00Z,100.1,100.3,99.5,100.0,1
2026-05-02T18:15:00Z,99.89999999999999,100.1,99.3,99.8,1
2026-05-02T18:30:00Z,99.69999999999999,99.89999999999999,99.1,99.6,1
2026-05-02T18:45:00Z,99.5,99.7,98.9,99.4,1
2026-05-02T19:00:00Z,99.3,99.5,98.7,99.2,1
2026-05-02T19:15:00Z,101.1,101.3,100.5,101.0,1
2026-05-02T19:30:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-02T19:45:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-02T20:00:00Z,100.5,100.7,99.9,100.4,1
2026-05-02T20:15:00Z,100.3,100.5,99.7,100.2,1
2026-05-02T20:30:00Z,100.1,100.3,99.5,100.0,1
2026-05-02T20:45:00Z,99.89999999999999,100.1,99.3,99.8,1
2026-05-02T21:00:00Z,99.69999999999999,99.89999999999999,99.1,99.6,1
2026-05-02T21:15:00Z,99.5,99.7,98.9,99.4,1
2026-05-02T21:30:00Z,99.3,99.5,98.7,99.2,1
2026-05-02T21:45:00Z,101.1,101.3,100.5,101.0,1
2026-05-02T22:00:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-02T22:15:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-02T22:30:00Z,100.5,100.7,99.9,100.4,1
2026-05-02T22:45:00Z,100.3,100.5,99.7,100.2,1
2026-05-02T23:00:00Z,100.1,100.3,99.5,100.0,1
2026-05-02T23:15:00Z,99.89999999999999,100.1,99.3,99.8,1
2026-05-02T23:30:00Z,99.69999999999999,99.89999999999999,99.1,99.6,1
2026-05-02T23:45:00Z,99.5,99.7,98.9,99.4,1
2026-05-03T00:00:00Z,99.3,99.5,98.7,99.2,1
2026-05-03T00:15:00Z,101.1,101.3,100.5,101.0,1
2026-05-03T00:30:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-03T00:45:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-03T01:00:00Z,100.5,100.7,99.9,100.4,1
2026-05-03T01:15:00Z,100.3,100.5,99.7,100.2,1
2026-05-03T01:30:00Z,100.1,100.3,99.5,100.0,1
2026-05-03T01:45:00Z,99.89999999999999,100.1,99.3,99.8,1
2026-05-03T02:00:00Z,99.69999999999999,99.89999999999999,99.1,99.6,1
2026-05-03T02:15:00Z,99.5,99.7,98.9,99.4,1
2026-05-03T02:30:00Z,99.3,99.5,98.7,99.2,1
2026-05-03T02:45:00Z,101.1,101.3,100.5,101.0,1
2026-05-03T03:00:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-03T03:15:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-03T03:30:00Z,100.5,100.7,99.9,100.4,1
2026-05-03T03:45:00Z,100.3,100.5,99.7,100.2,1
2026-05-03T04:00:00Z,100.1,100.3,99.5,100.0,1
2026-05-03T04:15:00Z,99.89999999999999,100.1,99.3,99.8,1
2026-05-03T04:30:00Z,99.69999999999999,99.89999999999999,99.1,99.6,1
2026-05-03T04:45:00Z,99.5,99.7,98.9,99.4,1
2026-05-03T05:00:00Z,99.3,99.5,98.7,99.2,1
2026-05-03T05:15:00Z,101.1,101.3,100.5,101.0,1
2026-05-03T05:30:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-03T05:45:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-03T06:00:00Z,100.5,100.7,99.9,100.4,1
2026-05-03T06:15:00Z,100.3,100.5,99.7,100.2,1
2026-05-03T06:30:00Z,100.1,100.3,99.5,100.0,1
2026-05-03T06:45:00Z,99.89999999999999,100.1,99.3,99.8,1
2026-05-03T07:00:00Z,99.0,100.8,98.0,100.0,1
2026-05-03T07:15:00Z,100.0,100.8,97.0,99.0,1
2026-05-03T07:30:00Z,99.0,100.8,96.0,98.0,1
2026-05-03T07:45:00Z,98.0,99.8,96.0,99.0,1
2026-05-03T08:00:00Z,99.0,100.8,96.0,100.0,1
2026-05-03T08:15:00Z,100.0,101.8,97.0,101.0,1
2026-05-03T08:30:00Z,101.0,100.8,97.0,100.0,1
2026-05-03T08:45:00Z,100.0,101.8,98.0,101.0,1
2026-05-03T09:00:00Z,101.0,105.8,99.0,105.0,1
2026-05-03T09:15:00Z,105.0,103.8,99.0,101.0,1
2026-05-03T09:30:00Z,101.0,102.8,98.0,100.0,1
2026-05-03T09:45:00Z,99.5,99.7,98.9,99.4,1
2026-05-03T10:00:00Z,99.3,99.5,98.7,99.2,1
2026-05-03T10:15:00Z,101.1,101.3,100.5,101.0,1
2026-05-03T10:30:00Z,100.89999999999999,101.1,100.3,100.8,1
2026-05-03T10:45:00Z,100.69999999999999,100.89999999999999,100.1,100.6,1
2026-05-03T11:00:00Z,100.5,100.7,99.9,100.4,1
2026-05-03T11:15:00Z,100.3,100.5,99.7,100.2,1
2026-05-03T11:30:00Z,93.0,93.0,96.0,92.5,1
2026-05-03T11:45:00Z,92.5,97.8,96.0,92.8,1
2026-05-03T12:00:00Z,102.8,103.0,98.8,103.0,1
2026-05-03T12:15:00Z,106.8,107.8,104.0,107.0,1
2026-05-03T12:30:00Z,107.0,107.8,104.0,106.9,1
